id,listing_url,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,review_scores_value
999412733847532008,https://www.airbnb.com/rooms/999412733847532008,Copacabana,-22.9650185,-43.179390519,Entire home/apt,3,1.0,1.0,4.0,207.0,4.98,4.93
1299094103008270813,https://www.airbnb.com/rooms/1299094103008270813,Barra de Guaratiba,-23.0573,-43.55869,Entire home/apt,2,1.0,1.0,1.0,179.0,4.6,4.4
1023954477320439878,https://www.airbnb.com/rooms/1023954477320439878,Ipanema,-22.984548397975765,-43.20035002244635,Entire home/apt,2,1.0,1.0,1.0,552.0,4.79,4.58
1344260980949987119,https://www.airbnb.com/rooms/1344260980949987119,Recreio dos Bandeirantes,-23.02925133160622,-43.470403275913576,Private room,2,1.0,1.0,1.0,200.0,,
1044790534824005197,https://www.airbnb.com/rooms/1044790534824005197,Centro,-22.91454,-43.18935,Entire home/apt,2,1.0,0.0,2.0,151.0,4.8,4.9
765355670446420479,https://www.airbnb.com/rooms/765355670446420479,Leblon,-22.9795173,-43.2233336,Entire home/apt,4,2.0,2.0,2.0,615.0,4.98,4.94
1095019447464868649,https://www.airbnb.com/rooms/1095019447464868649,Copacabana,-22.9699473,-43.1837841,Entire home/apt,5,2.5,2.0,5.0,326.0,4.79,4.79
1350878666618729878,https://www.airbnb.com/rooms/1350878666618729878,Santo Cristo,-22.9006233,-43.20653069999999,Entire home/apt,4,1.0,2.0,2.0,257.0,5.0,4.82
33399408,https://www.airbnb.com/rooms/33399408,Copacabana,-22.98292,-43.19094,Entire home/apt,8,3.5,3.0,3.0,959.0,4.79,4.76
1249450786009355276,https://www.airbnb.com/rooms/1249450786009355276,Centro,-22.9001411,-43.1799214,Entire home/apt,2,1.0,0.0,2.0,201.0,5.0,4.83
1366742605862363228,https://www.airbnb.com/rooms/1366742605862363228,Humaitá,-22.95818,-43.20169,Private room,2,1.0,1.0,1.0,800.0,,
1154346713919729576,https://www.airbnb.com/rooms/1154346713919729576,Camorim,-22.9804488,-43.4226697,Entire home/apt,5,1.0,1.0,2.0,165.0,4.96,4.78
691816856899185454,https://www.airbnb.com/rooms/691816856899185454,São Cristóvão,-22.900251,-43.2163786,Private room,2,1.0,1.0,2.0,98.0,4.95,4.95
1056396475959551964,https://www.airbnb.com/rooms/1056396475959551964,Copacabana,-22.964892002462847,-43.17694662629461,Entire home/apt,6,1.5,2.0,3.0,429.0,4.5,5.0
1150791296395106669,https://www.airbnb.com/rooms/1150791296395106669,Copacabana,-22.98474628193402,-43.19130558030682,Entire home/apt,4,2.0,2.0,2.0,644.0,4.74,4.65
41658248,https://www.airbnb.com/rooms/41658248,Vidigal,-22.99329,-43.2372,Private room,3,1.0,1.0,1.0,139.0,5.0,4.85
1041293691316435341,https://www.airbnb.com/rooms/1041293691316435341,Ipanema,-22.983560008417744,-43.196765800417495,Entire home/apt,3,1.0,1.0,0.0,1000.0,,
1081228776449567233,https://www.airbnb.com/rooms/1081228776449567233,Recreio dos Bandeirantes,-23.0228046,-43.457266,Entire home/apt,5,2.0,2.0,4.0,372.0,4.91,4.96
53874169,https://www.airbnb.com/rooms/53874169,Ipanema,-22.98338,-43.21167,Entire home/apt,5,2.0,3.0,3.0,1032.0,,
1311752695506170597,https://www.airbnb.com/rooms/1311752695506170597,Copacabana,-22.96798,-43.18227,Entire home/apt,4,1.0,1.0,2.0,217.0,4.89,4.67
830606860307638754,https://www.airbnb.com/rooms/830606860307638754,Botafogo,-22.94837627158729,-43.18266894668341,Entire home/apt,4,1.5,1.0,2.0,412.0,4.96,4.86
1358746602198718826,https://www.airbnb.com/rooms/1358746602198718826,Copacabana,-22.966526756788344,-43.18209056885135,Entire home/apt,2,1.0,1.0,1.0,185.0,3.0,3.0
658637182862152194,https://www.airbnb.com/rooms/658637182862152194,Leblon,-22.9832451,-43.2219573,Entire home/apt,4,2.0,1.0,2.0,429.0,4.98,4.92
1243447324161638587,https://www.airbnb.com/rooms/1243447324161638587,Copacabana,-22.9656,-43.18248,Entire home/apt,4,2.0,2.0,2.0,369.0,4.57,4.71
1360959170551798896,https://www.airbnb.com/rooms/1360959170551798896,Catumbi,-22.924150901253075,-43.19928838300653,Entire home/apt,2,1.0,1.0,1.0,146.0,5.0,5.0
1424968965891468217,https://www.airbnb.com/rooms/1424968965891468217,Jacarepaguá,-22.96898904294684,-43.418344259262085,Entire home/apt,3,1.0,2.0,3.0,476.0,,
1094117357464648970,https://www.airbnb.com/rooms/1094117357464648970,Tijuca,-22.9146408,-43.2191284,Private room,2,1.0,1.0,1.0,90.0,5.0,4.95
1044117784415694717,https://www.airbnb.com/rooms/1044117784415694717,Andaraí,-22.924303711650552,-43.24812662698365,Entire home/apt,4,1.0,1.0,1.0,334.0,5.0,5.0
586260354844869274,https://www.airbnb.com/rooms/586260354844869274,Curicica,-22.95317,-43.38864,Entire home/apt,2,1.0,1.0,1.0,149.0,5.0,4.75
1408293094910894066,https://www.airbnb.com/rooms/1408293094910894066,Copacabana,-22.96103,-43.17389,Entire home/apt,4,1.0,1.0,2.0,233.0,5.0,5.0
47407914,https://www.airbnb.com/rooms/47407914,Catete,-22.92389,-43.17839,Entire home/apt,4,1.5,1.0,1.0,604.0,4.85,4.8
1305418207615717145,https://www.airbnb.com/rooms/1305418207615717145,Cosme Velho,-22.93486810535108,-43.19353569802447,Entire home/apt,4,2.0,1.0,2.0,480.0,4.0,4.0
1351715192133372853,https://www.airbnb.com/rooms/1351715192133372853,Copacabana,-22.966309381170188,-43.19489208370096,Entire home/apt,3,1.0,1.0,1.0,405.0,4.5,4.0
1248481316115577514,https://www.airbnb.com/rooms/1248481316115577514,Ramos,-22.85234,-43.25432,Entire home/apt,5,1.0,2.0,5.0,144.0,4.96,4.96
4899923,https://www.airbnb.com/rooms/4899923,Copacabana,-22.96503,-43.17545,Entire home/apt,4,1.0,0.0,2.0,200.0,4.79,4.79
1050869093692685342,https://www.airbnb.com/rooms/1050869093692685342,Copacabana,-22.9630276,-43.1747477,Entire home/apt,4,1.0,1.0,4.0,190.0,3.67,2.67
1203111135455128668,https://www.airbnb.com/rooms/1203111135455128668,Barra da Tijuca,-23.00162,-43.39115,Entire home/apt,2,1.0,1.0,1.0,280.0,5.0,4.88
10137801,https://www.airbnb.com/rooms/10137801,Barra da Tijuca,-23.01075878303283,-43.37134223431349,Entire home/apt,4,1.0,1.0,3.0,801.0,5.0,4.67
995154120218086732,https://www.airbnb.com/rooms/995154120218086732,Copacabana,-22.96618695231228,-43.18687525126779,Entire home/apt,4,1.5,1.0,3.0,300.0,4.91,4.82
1450170799158706578,https://www.airbnb.com/rooms/1450170799158706578,Ipanema,-22.98484,-43.20783,Entire home/apt,6,1.5,3.0,4.0,396.0,,
6337853,https://www.airbnb.com/rooms/6337853,Ipanema,-22.98490174043187,-43.21180575952347,Entire home/apt,2,1.0,1.0,2.0,373.0,5.0,4.78
1319700431340493853,https://www.airbnb.com/rooms/1319700431340493853,Laranjeiras,-22.93806556673977,-43.191943418102376,Private room,2,1.0,1.0,1.0,480.0,,
1010278922830642091,https://www.airbnb.com/rooms/1010278922830642091,Copacabana,-22.981428117963887,-43.19190036765038,Entire home/apt,4,1.0,1.0,5.0,300.0,5.0,5.0
1311886729793745357,https://www.airbnb.com/rooms/1311886729793745357,Copacabana,-22.97287142690835,-43.18825230002403,Entire home/apt,4,1.0,1.0,2.0,252.0,4.76,4.94
1391904857762255322,https://www.airbnb.com/rooms/1391904857762255322,Ipanema,-22.98565429202589,-43.193096815344255,Entire home/apt,6,2.0,3.0,3.0,590.0,5.0,5.0
1227843487817138921,https://www.airbnb.com/rooms/1227843487817138921,Copacabana,-22.9643,-43.17952,Entire home/apt,4,1.0,1.0,2.0,163.0,4.97,5.0
11973882,https://www.airbnb.com/rooms/11973882,Jardim Botânico,-22.96508,-43.23339,Private room,1,1.0,1.0,2.0,101.0,4.5,4.8
914278107471280648,https://www.airbnb.com/rooms/914278107471280648,Copacabana,-22.964701,-43.1770526,Entire home/apt,4,1.0,1.0,1.0,202.0,5.0,5.0
1364389266309448716,https://www.airbnb.com/rooms/1364389266309448716,Catete,-22.92965,-43.17842,Entire home/apt,2,1.0,1.0,1.0,719.0,5.0,5.0
1314506853435224339,https://www.airbnb.com/rooms/1314506853435224339,Barra da Tijuca,-23.01469864504892,-43.29939239978716,Entire home/apt,2,1.0,1.0,1.0,300.0,,
50345790,https://www.airbnb.com/rooms/50345790,Centro,-22.91676,-43.18866,Entire home/apt,4,1.0,1.0,4.0,187.0,4.91,4.91
901455613166353935,https://www.airbnb.com/rooms/901455613166353935,Copacabana,-22.96874,-43.18862,Entire home/apt,2,1.0,1.0,1.0,213.0,4.98,5.0
1375384402654852399,https://www.airbnb.com/rooms/1375384402654852399,Copacabana,-22.9789002,-43.1915153,Entire home/apt,6,1.5,2.0,5.0,380.0,4.43,4.14
10497780,https://www.airbnb.com/rooms/10497780,Ipanema,-22.98505,-43.19722,Entire home/apt,6,1.5,2.0,4.0,204.0,4.76,4.78
1350122561345564751,https://www.airbnb.com/rooms/1350122561345564751,Ipanema,-22.982709089045763,-43.20173051342899,Entire home/apt,2,1.0,1.0,1.0,249.0,5.0,4.38
970387342397508240,https://www.airbnb.com/rooms/970387342397508240,Copacabana,-22.9712484,-43.1845951,Private room,2,1.0,0.0,5.0,227.0,4.5,4.0
1287525175006563756,https://www.airbnb.com/rooms/1287525175006563756,Barra da Tijuca,-23.009932637017386,-43.354079872369766,Entire home/apt,3,1.0,1.0,2.0,519.0,4.67,4.83
191955,https://www.airbnb.com/rooms/191955,Humaitá,-22.95644,-43.19992,Private room,1,1.0,1.0,1.0,250.0,4.78,4.78
872400762233154157,https://www.airbnb.com/rooms/872400762233154157,Copacabana,-22.97696,-43.19171,Entire home/apt,12,2.0,4.0,8.0,415.0,4.92,4.93
33678773,https://www.airbnb.com/rooms/33678773,Botafogo,-22.947713,-43.182577,Private room,2,1.5,1.0,1.0,181.0,5.0,4.95
1376130483467894105,https://www.airbnb.com/rooms/1376130483467894105,Ipanema,-22.98465,-43.20204,Entire home/apt,2,2.0,1.0,1.0,417.0,5.0,5.0
42294221,https://www.airbnb.com/rooms/42294221,Rio Comprido,-22.92452,-43.20843,Private room,3,1.0,1.0,2.0,450.0,4.0,4.0
1350872122807236149,https://www.airbnb.com/rooms/1350872122807236149,Copacabana,-22.97021762575136,-43.186158260612345,Entire home/apt,3,1.0,1.0,2.0,197.0,5.0,5.0
1122456405228720468,https://www.airbnb.com/rooms/1122456405228720468,Taquara,-22.93518,-43.3698,Entire home/apt,2,1.0,2.0,0.0,191.0,5.0,5.0
1332576469239271372,https://www.airbnb.com/rooms/1332576469239271372,Flamengo,-22.93956,-43.1776,Private room,1,1.0,1.0,1.0,114.0,4.88,4.75
591288015148037891,https://www.airbnb.com/rooms/591288015148037891,Ipanema,-22.98191,-43.20157,Entire home/apt,2,1.0,1.0,1.0,299.0,4.95,4.93
1020959114384735686,https://www.airbnb.com/rooms/1020959114384735686,Vila Isabel,-22.9189972,-43.235693,Private room,2,1.0,1.0,1.0,104.0,4.0,4.33
849983323662864082,https://www.airbnb.com/rooms/849983323662864082,Copacabana,-22.98165880093297,-43.19420311599969,Private room,2,2.0,2.0,1.0,360.0,4.9,4.8
10989512,https://www.airbnb.com/rooms/10989512,Barra da Tijuca,-23.01442,-43.30954,Entire home/apt,4,1.0,1.0,2.0,539.0,4.87,4.79
1304238207777043500,https://www.airbnb.com/rooms/1304238207777043500,Lagoa,-22.979958232206155,-43.20383687110832,Entire home/apt,4,1.0,2.0,1.0,685.0,,
1339115164058520889,https://www.airbnb.com/rooms/1339115164058520889,Flamengo,-22.9379787,-43.1778705,Private room,2,0.0,0.0,1.0,225.0,5.0,5.0
1307975640372085106,https://www.airbnb.com/rooms/1307975640372085106,Copacabana,-22.9696694,-43.1871219,Entire home/apt,4,1.0,1.0,1.0,225.0,4.57,4.57
13687754,https://www.airbnb.com/rooms/13687754,Copacabana,-22.97071,-43.18753,Entire home/apt,4,1.0,1.0,2.0,220.0,4.78,4.75
1056031991028821174,https://www.airbnb.com/rooms/1056031991028821174,Copacabana,-22.965686,-43.1788661,Entire home/apt,2,1.0,1.0,1.0,360.0,4.94,4.94
609521410597576946,https://www.airbnb.com/rooms/609521410597576946,Copacabana,-22.96921,-43.18445,Entire home/apt,3,1.0,1.0,1.0,204.0,4.75,4.68
1136427346478228417,https://www.airbnb.com/rooms/1136427346478228417,Copacabana,-22.9719757,-43.1921223,Entire home/apt,12,2.0,3.0,0.0,360.0,,
900716634565710497,https://www.airbnb.com/rooms/900716634565710497,Copacabana,-22.96317805242683,-43.18144552409649,Entire home/apt,6,2.5,3.0,3.0,380.0,4.97,4.85
14320992,https://www.airbnb.com/rooms/14320992,Copacabana,-22.97511,-43.19038,Private room,1,1.0,1.0,1.0,833.0,4.67,4.0
13063480,https://www.airbnb.com/rooms/13063480,Leblon,-22.98717,-43.22732,Entire home/apt,2,1.5,1.0,1.0,475.0,4.92,4.75
1147257343097155463,https://www.airbnb.com/rooms/1147257343097155463,Copacabana,-22.964918533710183,-43.179221972823136,Entire home/apt,4,1.0,1.0,2.0,141.0,4.91,4.86
13315469,https://www.airbnb.com/rooms/13315469,Jacarepaguá,-22.9646,-43.40685,Entire home/apt,6,3.0,3.0,2.0,1045.0,,
602328903698309114,https://www.airbnb.com/rooms/602328903698309114,Barra da Tijuca,-23.00291,-43.42601,Entire home/apt,4,3.0,2.0,2.0,484.0,4.98,4.93
1363733602865381270,https://www.airbnb.com/rooms/1363733602865381270,Ipanema,-22.98263401691787,-43.2067822797362,Entire home/apt,4,2.0,2.0,3.0,682.0,5.0,4.8
612205503411227298,https://www.airbnb.com/rooms/612205503411227298,Vila Isabel,-22.92378,-43.23751,Private room,2,1.0,1.0,1.0,144.0,5.0,5.0
1300020114154236389,https://www.airbnb.com/rooms/1300020114154236389,Botafogo,-22.9514186,-43.19285,Entire home/apt,4,2.0,1.0,2.0,540.0,5.0,5.0
1334922695258428093,https://www.airbnb.com/rooms/1334922695258428093,Copacabana,-22.9730028,-43.1868282,Entire home/apt,2,1.0,1.0,1.0,222.0,5.0,5.0
1322493892074702625,https://www.airbnb.com/rooms/1322493892074702625,Ipanema,-22.98447,-43.20251,Entire home/apt,6,3.0,3.0,3.0,526.0,4.4,4.6
1320459922176080247,https://www.airbnb.com/rooms/1320459922176080247,Copacabana,-22.98516,-43.19003,Entire home/apt,5,3.0,3.0,3.0,445.0,4.7,4.7
842717265689950766,https://www.airbnb.com/rooms/842717265689950766,Centro,-22.9146495,-43.1852203,Entire home/apt,4,1.0,1.0,2.0,166.0,4.92,4.83
708547518611912780,https://www.airbnb.com/rooms/708547518611912780,Laranjeiras,-22.93716868863576,-43.18332061219484,Private room,2,1.0,1.0,1.0,108.0,5.0,4.91
670021753338105985,https://www.airbnb.com/rooms/670021753338105985,Santa Teresa,-22.92218570886137,-43.18071951875939,Private room,1,1.0,1.0,1.0,68.0,4.95,4.89
1027824531695087884,https://www.airbnb.com/rooms/1027824531695087884,Copacabana,-22.96600980276988,-43.17751809954643,Entire home/apt,5,1.0,1.0,2.0,263.0,4.97,4.87
1076738100882062977,https://www.airbnb.com/rooms/1076738100882062977,Piedade,-22.883511,-43.3060865,Entire home/apt,6,1.0,2.0,1.0,160.0,,
1245837244865874840,https://www.airbnb.com/rooms/1245837244865874840,Copacabana,-22.97824659733563,-43.19072756993892,Private room,2,1.0,3.0,2.0,225.0,4.0,4.0
371950,https://www.airbnb.com/rooms/371950,Ipanema,-22.98485,-43.1972,Entire home/apt,6,2.0,2.0,3.0,424.0,4.84,4.77
1330007997270467056,https://www.airbnb.com/rooms/1330007997270467056,Recreio dos Bandeirantes,-23.0227066,-43.48796369999999,Entire home/apt,6,2.0,2.0,0.0,276.0,,
42912685,https://www.airbnb.com/rooms/42912685,Botafogo,-22.954542,-43.174366,Entire home/apt,5,2.0,2.0,3.0,194.0,5.0,4.85
1230354852554065096,https://www.airbnb.com/rooms/1230354852554065096,Copacabana,-22.966574100321065,-43.18527213862304,Entire home/apt,3,1.5,1.0,2.0,264.0,4.5,4.5
1058063876127023610,https://www.airbnb.com/rooms/1058063876127023610,Recreio dos Bandeirantes,-23.02931260867779,-43.47135244213299,Private room,2,1.0,2.0,3.0,180.0,5.0,2.0
1149992228390307393,https://www.airbnb.com/rooms/1149992228390307393,Barra da Tijuca,-23.0146771,-43.3061646,Entire home/apt,2,1.0,0.0,1.0,381.0,5.0,4.95
1226206960701121070,https://www.airbnb.com/rooms/1226206960701121070,Copacabana,-22.9663,-43.18857,Entire home/apt,5,2.0,3.0,4.0,450.0,4.92,4.92
48956089,https://www.airbnb.com/rooms/48956089,Copacabana,-22.96502,-43.17853,Entire home/apt,2,1.0,1.0,1.0,200.0,4.7,4.68
1283353259538632761,https://www.airbnb.com/rooms/1283353259538632761,Copacabana,-22.9834552,-43.1910637,Entire home/apt,5,2.0,2.0,3.0,315.0,,
1364705693662606948,https://www.airbnb.com/rooms/1364705693662606948,Flamengo,-22.93536595665556,-43.17843571444912,Entire home/apt,5,1.0,2.0,3.0,277.0,3.5,3.25
961838483775190762,https://www.airbnb.com/rooms/961838483775190762,Leblon,-22.9844764612154,-43.21900538604736,Entire home/apt,4,1.0,1.0,2.0,819.0,4.9,4.71
1105080902119272708,https://www.airbnb.com/rooms/1105080902119272708,Botafogo,-22.94809763993396,-43.1866519376637,Entire home/apt,4,2.0,2.0,2.0,540.0,5.0,5.0
1083456893623164904,https://www.airbnb.com/rooms/1083456893623164904,Flamengo,-22.926761,-43.1737513,Entire home/apt,3,1.0,1.0,1.0,197.0,4.98,4.9
15058245,https://www.airbnb.com/rooms/15058245,Flamengo,-22.93598,-43.17795,Entire home/apt,5,1.5,3.0,2.0,676.0,,
1324076147226372793,https://www.airbnb.com/rooms/1324076147226372793,Barra da Tijuca,-23.0088,-43.36459,Entire home/apt,4,2.0,2.0,2.0,897.0,4.89,4.67
1328548083656972999,https://www.airbnb.com/rooms/1328548083656972999,Barra da Tijuca,-23.01011,-43.36399,Entire home/apt,4,1.0,1.0,1.0,858.0,5.0,5.0
1241313730009666232,https://www.airbnb.com/rooms/1241313730009666232,Barra da Tijuca,-23.010442131044307,-43.358694243072506,Entire home/apt,4,1.0,1.0,3.0,386.0,5.0,4.77
1320393221338331857,https://www.airbnb.com/rooms/1320393221338331857,Botafogo,-22.95264,-43.18683,Private room,1,1.0,1.0,1.0,81.0,4.94,4.88
650178273949427901,https://www.airbnb.com/rooms/650178273949427901,Todos os Santos,-22.88806,-43.28731,Entire home/apt,4,2.0,2.0,3.0,110.0,4.75,4.75
1408914860176322354,https://www.airbnb.com/rooms/1408914860176322354,Copacabana,-22.962771031817283,-43.17719245258615,Private room,2,2.0,1.0,1.0,405.0,,
815908848633344331,https://www.airbnb.com/rooms/815908848633344331,Copacabana,-22.96541770592629,-43.18127252161503,Entire home/apt,4,1.0,1.0,2.0,314.0,4.79,4.74
53932421,https://www.airbnb.com/rooms/53932421,Copacabana,-22.96981,-43.18825,Entire home/apt,4,1.0,1.0,2.0,700.0,,
1374768643414677566,https://www.airbnb.com/rooms/1374768643414677566,Copacabana,-22.9662783,-43.1771345,Entire home/apt,4,2.0,2.0,2.0,322.0,5.0,5.0
30962635,https://www.airbnb.com/rooms/30962635,Jardim Botânico,-22.96147,-43.22381,Entire home/apt,5,1.0,2.0,3.0,631.0,4.92,4.85
46585007,https://www.airbnb.com/rooms/46585007,Santa Teresa,-22.922323,-43.181908,Entire home/apt,4,1.0,2.0,4.0,200.0,4.56,4.39
1048565790695175996,https://www.airbnb.com/rooms/1048565790695175996,Barra da Tijuca,-23.01011843921613,-43.33598032593727,Entire home/apt,4,1.0,1.0,2.0,351.0,4.44,4.44
1012989770680238525,https://www.airbnb.com/rooms/1012989770680238525,Recreio dos Bandeirantes,-23.02862546413753,-43.47531504929066,Entire home/apt,4,2.0,2.0,2.0,720.0,,
1307121419178622504,https://www.airbnb.com/rooms/1307121419178622504,Flamengo,-22.93989,-43.17591,Entire home/apt,4,2.5,2.0,2.0,323.0,,
566552089646579235,https://www.airbnb.com/rooms/566552089646579235,Botafogo,-22.95341,-43.17529,Entire home/apt,5,1.0,2.0,5.0,297.0,4.81,4.78
9851666,https://www.airbnb.com/rooms/9851666,Ipanema,-22.98431,-43.21015,Entire home/apt,5,2.0,2.0,4.0,800.0,,
21353805,https://www.airbnb.com/rooms/21353805,Ipanema,-22.98288,-43.21333,Entire home/apt,4,2.0,2.0,2.0,489.0,4.96,4.89
26165233,https://www.airbnb.com/rooms/26165233,Flamengo,-22.93592,-43.17757,Private room,1,1.0,1.0,1.0,237.0,5.0,5.0
1280511735342223042,https://www.airbnb.com/rooms/1280511735342223042,Copacabana,-22.965474411840063,-43.17395831098567,Entire home/apt,5,2.0,2.0,3.0,550.0,,
1436102608584360635,https://www.airbnb.com/rooms/1436102608584360635,Copacabana,-22.97155086476549,-43.18782784044743,Entire home/apt,4,1.0,1.0,1.0,200.0,,
1145704138250744681,https://www.airbnb.com/rooms/1145704138250744681,Copacabana,-22.9749122,-43.1887525,Entire home/apt,6,2.0,3.0,5.0,476.0,4.94,4.88
1032766366548883109,https://www.airbnb.com/rooms/1032766366548883109,Copacabana,-22.9840033,-43.192681,Private room,2,1.0,1.0,1.0,315.0,5.0,4.8
568353055017025839,https://www.airbnb.com/rooms/568353055017025839,Copacabana,-22.9692,-43.18489,Entire home/apt,2,1.0,1.0,1.0,307.0,4.96,4.79
1052164602425589240,https://www.airbnb.com/rooms/1052164602425589240,Copacabana,-22.9778617,-43.1926676,Entire home/apt,4,1.0,1.0,1.0,500.0,4.0,3.0
637572424543724356,https://www.airbnb.com/rooms/637572424543724356,Copacabana,-22.96617,-43.19053,Entire home/apt,5,1.0,3.0,3.0,400.0,4.8,4.6
1160876015694578441,https://www.airbnb.com/rooms/1160876015694578441,Santo Cristo,-22.90566800947751,-43.20801175646909,Entire home/apt,5,1.0,1.0,0.0,156.0,4.62,4.53
11060579,https://www.airbnb.com/rooms/11060579,Copacabana,-22.9645,-43.19171,Private room,2,1.0,1.0,1.0,540.0,5.0,4.9
54006732,https://www.airbnb.com/rooms/54006732,Jacarepaguá,-22.96786,-43.39043,Entire home/apt,5,2.0,2.0,4.0,760.0,5.0,5.0
721042507491251981,https://www.airbnb.com/rooms/721042507491251981,Zumbi,-22.8211137,-43.1746628,Private room,1,1.0,1.0,1.0,106.0,5.0,5.0
1103649098775406114,https://www.airbnb.com/rooms/1103649098775406114,Estácio,-22.91520320387159,-43.20168949663639,Entire home/apt,8,1.0,2.0,5.0,200.0,4.9,5.0
33114143,https://www.airbnb.com/rooms/33114143,Botafogo,-22.95243,-43.19155,Private room,1,2.0,1.0,1.0,95.0,5.0,5.0
1410222287597464797,https://www.airbnb.com/rooms/1410222287597464797,Centro,-22.91023403439365,-43.17744155383189,Entire home/apt,2,1.0,1.0,1.0,81.0,4.17,4.5
1376772644592195428,https://www.airbnb.com/rooms/1376772644592195428,Catete,-22.927696418684903,-43.1766977578649,Entire home/apt,4,1.0,1.0,2.0,369.0,5.0,4.91
1248459931365991375,https://www.airbnb.com/rooms/1248459931365991375,Jacarepaguá,-22.9696812,-43.3856232,Private room,2,1.0,1.0,1.0,200.0,,
1301530165635934204,https://www.airbnb.com/rooms/1301530165635934204,Camorim,-22.98346,-43.41514,Private room,2,1.0,1.0,1.0,434.0,,
